@type	@id	@lat	@lon	name	addr:city
node	10858722399	39.8257623	-105.0301424	Ari's Barber Shop	Westminster
node	10860456748	-2.4733244	32.8972337	ILEMELA CAFE	Mwanza
node	10860484805	52.9737524	-1.0754755	WeBoost Internet Marketing	Nottingham
node	10860963020	46.4206033	15.8711313	Art optika	Ptuj
node	10861524285	9.3097688	123.3048453	3 J&M	
node	10861524557	9.3098256	123.3048476	Tikk a Bite	
node	10861783378	9.3094008	123.3017118	StreetStyle Fried Chicken	
node	10861811823	9.3035505	123.3073133	Cafe Estacion	
node	10861941575	-23.6495709	-46.6674678	W&W Fotografia	São Paulo
node	10862120679	41.6979649	44.8046108	ინვერსუს კრიპტო	თბილისი
node	10862567240	43.2302873	13.6848136	I Pozzacci	Sant'Elpidio a Mare
node	10863051535	44.1021838	-78.9403119	Cupcake Junkie	port perry
node	10863055062	43.9572940	-78.9612675	Cupcake Junkie	Brooklin
node	10863660758	45.8907668	13.5032681	BattistiCastel	Gradisca d'Isonzo
node	10863690407	45.0120479	7.5461230	L'Arte del Massaggio	Orbassano
node	10863939563	9.3060016	123.3038187	Candia's Printing Shop	
node	10864127739	9.5598196	100.0291531	Dreamcatcher Boutique Hotel	Suratthani
node	10864133709	13.6796572	100.5287903	New York Studio Bangkok	
node	10864312242	9.3163714	123.3012537	Ka Nang Aida's	
node	10864377208	9.3161034	123.3008579	Flavors of Manila	
node	10864965853	42.9778659	12.8648308	Bar Circolo Acli Volperino	Foligno
node	10865013935	42.9778241	12.8648401	Volperino Punto Ristoro Acli	Foligno
node	10865041339	45.7765030	8.8231160	EF Creations	Gazzada Schianno
node	10866507254	9.3150235	123.2991696	Brewskis	
node	10868736057	-29.6505416	-50.5771763	Maria Presenteria;Floricultura Flesch	Rolante
node	10868930284	-29.6560368	-50.5800114	Lat Mia Estética Animal	Rolante
node	10869012938	14.4218423	-16.9531629	Terangalaise	
node	10869713364	9.3159669	123.3007133	Naah Choose	
node	10869756105	9.3474748	123.2827174	Naah Choose	
node	10870822709	-29.6518649	-50.5765615	Casa do Milkshake	Rolante
node	10871059858	-29.6551517	-50.5776264	Rede Paper Rolante - Papyrus	Rolante
node	10871501929	-29.6531988	-50.5798922	Anahh Borba	Rolante
node	10871652657	-10.5773561	-75.3977861	La Fusión	Oxapampa
node	10871733092	-29.6531941	-50.5797809	Anahh Borba	Rolante
node	10872781405	41.7261446	44.7626354	სკა ჯუს ბარი	
node	10873141856	-30.0115090	-51.1511759	André Accorsi Arquiteto	Porto Alegre
node	10873214819	-29.3684411	-51.0974133	Vinhos e Sucos Adams	Nova Petrópolis
node	10873399413	-29.6510580	-50.5771368	Vivaz - Loja de Variedades	Rolante
node	10873743585	-21.7267495	-44.9546786	Spa Caipira	
node	10874047408	-21.7239566	-44.9859721	Casa do Jow	
node	10875248306	13.9899094	-89.5560456	Velvet Hostal & Breakfast	Santa Ana
node	10875742709	-29.6572780	-50.5726812	Akoya Jóias	Rolante
node	10875855072	48.1408692	11.6277707	CrossFit eo - Kaiser & Petrik GbR	München
node	10876275432	-25.5470636	-49.3406838	The Barber Burguer	Curitiba
node	10876322950	53.3169817	-7.2615454	Boglands - THE RUSTIC HIDEAWAY	"Gorteen, Daingean"
node	10876636989	-23.5289106	-47.4879028	Timwood Educational	Sorocaba
node	10876644246	2.8185078	-60.7539928	Yoshida Sushi	Boa Vista
node	10877112446	10.6770066	122.9536318	Marka	
node	10877114977	10.6788027	122.9530351	Yolk 12th Street	
node	10877368622	-30.0249982	-51.2128866	Espaço 373	Porto Alegre
node	10877397939	-30.0417855	-51.1889439	Sarda Cerâmica	Porto Alegre
node	10877454266	10.6801228	122.9531897	Curbside Coffee	
node	10877623065	51.7604477	-4.5952833	The Waters Working	
node	10878453472	13.4989517	-88.5284408	The Family Pizza	Berlín
node	10879354113	45.3700450	11.9225070	SPATEN - BIRRERIA MONTENAPOLEONE	Ponte San Nicolò
node	10879388285	41.0085448	14.1319408	Bio Corner	Casal di Principe
node	10879429112	-29.6465741	-50.5778874	Auto Elétrica Rolantense	Rolante
node	10879431945	-29.6398790	-50.5751207	Pizzaria Al Capone	Rolante
node	10879937970	10.6264779	122.9680407	The Exit Bistro	
node	10880226721	10.6806993	122.9622447	Tadelicious Diner	
node	10880401930	-34.9443199	138.6131589	Lunch On 107	
node	10880704250	50.5605992	15.9112973	Nelly Kelly's Irish Pub	
node	10881103069	43.3868146	11.7793179	Nostalgic Experience	Tegoleto
node	10881839452	-23.2052310	-45.8966404	Casa CPRN	São José dos Campos
node	10882333251	10.6798975	122.9556469	Enrico's	
node	10883763310	47.4422029	9.5330495	babb. Gmbh	Heiden
node	10883798617	41.3852868	2.1623405	GBTC Universitat	Barcelona
node	10884014277	50.0496388	14.4398694	Šalanda	
node	10884200864	33.8636476	-118.2788050	Cryptobase Bitcoin ATM	
node	10884255574	45.5515645	10.5414466	Antico Borgo B&B	Manerba del Garda
node	10884307004	38.7069228	-9.1894216	Five Elements Jiu-Jitsu - Headquarters	Lisboa
node	10884314343	38.7199323	-9.1603994	Five Elements Jiu-Jitsu Rato	Lisboa
node	10884326066	38.6438660	-9.1892699	MATTA SURF SHOWROOM	
node	10884448029	-29.6349736	-50.5734916	Dani Boniatti - Guia de Turismo	Rolante
node	10884461583	-29.6515784	-50.5788104	Bem TE Vi - Serralheria e Vidraçaria	Rolante
node	10884717766	-29.6501318	-50.5770711	Feminices	Rolante
node	10885283163	-29.6495595	-50.5773514	Chalé da Borges	Rolante
node	10885796519	10.6805698	122.9549791	Lyrix Resto Bar	
node	10885832414	10.6805365	122.9549603	Maiytet Bistro	
node	10886601044	-34.0173398	20.4503747	Bokmakiri books/boeke	Swellendam
node	10886932399	-29.6532830	-50.5785966	AMS Arquitetura e Interiores	Rolante
node	10886935693	-29.6568563	-50.5816355	Instaladora Elétrica CAMBRUZZI	Rolante
node	10887427389	46.0056158	8.9540260	Body Nutrition	
node	10887427390	46.0037574	8.9547729	Caffè Pascucci	
node	10887427391	46.0065365	8.9512769	MAGAMO Beauty Lab	
node	10887427392	46.0054203	8.9548085	"Negio Food, Kebab & Grill"	Lugano
node	10887427394	46.0086061	8.9288921	Centro Yoga Amrita	
node	10887427395	46.0056688	8.9554904	Osteria dell'Indipendenza	
node	10887467065	46.0502028	8.9883896	Daphny	
node	10887467066	46.0075746	8.9575595	The Market Lugano	
node	10887467067	46.0179458	8.9567555	Cambio Prada	
node	10887467068	46.0041004	8.9502892	Guess	
node	10887467069	46.0115371	8.9627698	Mamis Food	
node	10888282587	53.9521023	17.9305049	zalatani.com.pl	
node	10888611330	-1.3981483	-78.4244433	Bloom Cannabis Shop	Baños de Agua Santa
node	10888628310	-1.3890138	-78.4195931	MeriCorp	Baños de Agua Santa
node	10888687699	10.6807590	122.9621958	Coffee Swap	
node	10889182311	47.7515438	7.3459751	Cabinet d’avocats Wahl-Kois-Burkard-Vuillemin-Stoskopf	Mulhouse
node	10889186421	48.9133507	2.2723629	Air-clope.com	Bois-Colombes
node	10889190106	44.9297895	4.8920693	Black Corner Tattoo	Valence
node	10889365517	48.3984944	5.7595314	Château d'Autigny La Tour	
node	10889473484	45.7386075	0.3519757	CRYO'géni	St Projet St Constant
node	10889592976	43.7884713	-1.4138483	Captain Bar	Vieux-Boucau-les-Bains
node	10891501567	-23.5045444	-46.8328597	Cervejaria Dogma Tambore	Barueri
node	10891972784	34.2653858	-118.4022470	Nashville Hot Chicken	Pacoima
node	10892005639	21.2947598	-157.8416280	Mimi's Peruvian Cuisine	Honolulu
node	10892040212	48.7690561	2.0647169	Haze motorcycles	Guyancourt
node	10892067456	43.9455781	4.2658338	La Calmette Karting	La Calmette
node	10892231775	48.1873725	17.0390997	Bomba barista	Dúbravka
node	10892311630	-29.6337316	-50.5023494	Hidrate RS	Rolante
node	10892642493	46.3015840	4.6828254	Chez Jocelyne et Denis PRUNOT	Cenves
node	10892642504	46.1978677	6.3131303	Compost Urbain	Cranves-Sales
node	10893197102	41.5626481	-8.4221938	FG Male Image & Grooming	Braga
node	10893520085	43.8783785	3.7019609	Le Jardin Aux Sources	
node	10893543082	50.3573358	3.1666434	La Gallo-Romaine	Loffre
node	10893927756	-29.6483152	-50.5659392	Cervejaria DBuenas	Rolante
node	10893943282	45.1622555	-93.3643991	Project Z Media	Champlin
node	10897237681	-29.3749224	-50.8766633	Regaflor Gramado	Gramado
node	10897245809	-16.7263190	-43.8673131	Oliveira Advocacia	Montes Claros
node	10897488945	38.6041297	-0.0478926	Ivncastellano - Visual Art & Design Studio	Altea
node	10897504778	-23.5600193	-46.6206886	Danilo Costillas	São Paulo
node	10897634397	-22.9062415	-43.5926586	MR Digital - Soluções em Informática	Rio De Janeiro
node	10897692314	-16.0028267	-41.2801361	Clínica de Olhos Allan Sodré	Pedra Azul
node	10897695062	-23.4631674	-46.5842687	MACTELTELECOM	São Paulo
node	10897720716	-7.1180932	-34.8589888	Seta Automação	João Pessoa
node	10897722731	23.0343001	-81.5276101	Luna de Girasoles	Ciudad de Matanzas
node	10897746092	-1.3993153	-78.4205116	La Oreja de Elefante	Baños de Agua Santa
node	10897811092	-34.9231234	138.5924959	The Little Red Door	
node	10897848650	-27.4664049	153.0296203	Death Star Canteen	
node	10897848651	-24.2082894	151.9024145	Drift & Wood	
node	10898449922	10.6607307	122.9662039	Joesiah's Kitchennete	
node	10899094600	-29.6402513	-50.4574782	Barnarte Portella Advocacia	Riozinho
node	10899179225	-23.9655861	-46.3355941	Premium Estacionamento e Estética Automotiva	Santos
node	10899241927	42.5220524	27.4625464	Kipro	Бургас
node	10899388376	47.3354253	7.2828704	SN3RS	Courfaivre
node	10899529872	32.6488089	-16.9059473	Ciao Pizzeria	Funchal
node	10899538832	-26.3291155	-48.8438706	Viva Vino - The Winery	Joinville
node	10899540667	-21.2147436	-43.7809229	Box Puiati Cross Funcional	
node	10900386710	-29.5658077	-50.5072787	Vinícola Bennato	Rolante
node	10900637764	26.1706055	-80.1320899	Xtreme Body Transformations	Oakland Park
node	10900877660	-2.1666380	-79.9127884	Cubtech Solutions	
node	10900902395	21.1752369	72.8186356	KBX Ads + Ideas + Writing + Design + Video	
node	10900989454	10.6539279	122.9401663	Chow Mi	
node	10901002538	10.6798415	122.9553848	Scoopy	
node	10901013224	10.6643827	122.9497029	WingsXpress Sizzling Hub	
node	10901013825	10.6538631	122.9402414	WingsXpress Sizzling Hub	
node	10901066278	10.6708819	122.9523897	KKD Burgos	
node	10901066743	10.6708862	122.9523658	Sidmax Technology	
node	10901079036	10.8061421	122.9784676	KKD Pizzaria	
node	10901082715	42.7088941	23.3465382	Компютърни Системи ЕООД	
node	10901190823	16.7368614	-92.6359629	Robot Rock Community	
node	10901333787	41.9595919	12.8012865	Acqua Fitness Marima	Tivoli
node	10901420916	16.7370264	-92.6324548	13 Cielos Hostel & CoWorking	
node	10901426759	13.4957387	-89.4383225	Nan Tal	
node	10901442043	13.9225038	-89.8463188	Pierre Cardin	
node	10901451751	13.6984067	-89.1958263	Pierre Cardin	
node	10901456408	13.6773903	-89.2545593	Pierre Cardin	
node	10901469719	13.7163649	-89.0972465	Pierre Cardin	
node	10901530331	13.7149534	-89.1408750	Pierre Cardin	
node	10901547463	13.4839677	-89.3352689	La Casona Shop	
node	10901547637	13.5000408	-89.4868969	Lagarza Hostel	
node	10901554433	13.5876907	-88.9995548	Variedades Reales	
node	10901653170	-29.6870102	-50.5804870	CABANA DONA MARIA	Rolante
node	10902302466	57.7062174	11.9713106	Studiohanna	Göteborg
node	10903821462	16.2896849	-86.5954482	Clearwater Adventures	West Bay Roatan
node	10904022023	51.1941432	6.4397720	Atelier Baus	
node	10904106264	48.5209556	11.6254686	Biohof Holzwolf	
node	10904109731	-31.8446711	115.8088574	Topolinis Caffe	
node	10904130587	9.9972992	122.8155703	Hollywood Cuts	
node	10904148357	10.6503595	122.9379178	Hollywood Cuts	
node	10904744918	-36.7255828	174.6966503	Small Business Accounting Albany	Auckland
node	10905576836	-10.5286218	-75.4428884	Cabañas Green Paradise	Oxapampa
node	10906045926	51.4451108	-0.1425117	Kelmscott Home Improvement Ltd	
node	10906066701	52.4144586	21.1762095	Stacy Space Bakery	Radzymin
node	10906421321	-29.6689957	-50.5979511	Moinho Krupp	Rolante
node	10906794880	5.6174277	-0.1787193	Sky Suites Airport Residential	Accra
node	10907264685	-33.8221979	18.6609171	Dr Schalk V Burger	
node	10907389629	12.1139050	-68.9073603	3Sixty5 Outdoor Living	Willemstad
node	10907483259	28.1096323	77.3297217	RCM wonder World	
node	10907484932	20.6691635	-103.4247782	Música para misas Coralia	
node	10907545584	10.7194898	122.5354819	Kurtos Kalacs	
node	10907723720	-33.8723781	151.1946358	oa agency	
node	10907899933	51.5374147	-0.0611517	Calm Indian Cow	London
node	10908124108	50.0764618	14.4491673	The Boršč	Praha
node	10908674344	-34.1695274	22.1152246	Penny Mechanic	
node	10908735688	-34.1839252	22.1406712	Park House Lodge	Mossel Bay
node	10908767602	-29.6530781	-50.5769081	Closetp - Paloma Marques	Rolante
node	10909836412	5.3578393	-4.0866020	MATECO-CI	
node	10909984843	50.9595401	7.0070424	Kristallklar Glasreinigung	
node	10910023870	10.6883922	-71.6774034	La Vitrina Arte y RegaloS	
node	10910667819	42.7917702	-80.2109434	Stahl and Bowyer	
node	10910669406	36.4435309	28.2232668	Aria di Rodi	Rhodes
node	10910672331	44.3167905	15.8391348	mikroVerdura	
node	10910965859	10.9580497	122.5045038	Kurtos Kalacs	
node	10910965860	10.7122920	122.5510069	Seann's Corner	
node	10911070801	39.9994958	3.8354781	BitBase - Cajero Bitcoin Menorca Ciutadella	Ciutadella de Menorca
node	10911240210	-29.6533884	-50.5729523	Victória Eduarda Pandolfo	Rolante
node	10911241058	39.8877410	4.2614297	BitBase - Cajero Bitcoin	Maó
node	10911311747	-29.6593891	-50.5800470	Madebley Materiais de Construção	Rolante
node	10911628307	-29.6608801	-50.5438479	Tchê Leva Turismo	Rolante
node	10912591292	32.6472152	-16.9304329	A Confeitaria Coffee & Bakery [nos.barreiros]	Funchal
node	10912817399	-29.6526629	-50.5722229	Real Dreams Negócios Imobiliários	Rolante
node	10912844835	-29.6530830	-50.5787193	Clínica Ana Cláudia Caldatto	Rolante
node	10913182098	-29.6575725	-50.5738108	Prediz Engenharia e Construção	Rolante
node	10914015753	-23.4709132	-45.0660564	Quiosque Patropi	
node	10914031678	43.4642377	11.8633333	Mo' piZZa ex Mondo Pizza Pescaiola	Arezzo
node	10914048826	-23.4819755	-47.4763423	Reino Animal	
node	10914062309	33.8848639	35.5712488	God Of Mining	
node	10914101693	-23.9608709	-46.3380066	OrthoDontic	
node	10914105128	16.4056536	120.5776445	Bitshares Labs	Baguio
node	10914343742	-29.6583265	-50.5789821	Panda Confecções	Rolante
node	10914531045	49.2209811	18.7594281	Los Potatos	
node	10915242791	13.9885260	-89.5579966	Sublime SV	Santa Ana
node	10915540242	46.6321072	14.1706277	Die Labsalerie	Pörtschach am Wörther See
node	10915540243	33.8897235	35.4819441	Abou Ramzi Grocery	
node	10915560794	47.5056937	10.7198560	AlpenPalme	
node	10915568765	33.8509223	35.4850192	Mikdashi home appliances	
node	10915570949	19.0686120	-98.2997866	Carnes San Miguel	
node	10916834927	43.4710712	11.8881845	Coimf Snc Ingrosso Fiori e Piante	Arezzo
node	10917053763	10.7176270	122.5466316	Evz's Flower Garden	
node	10917060685	10.7181123	122.5440000	Yukimito Pet Hotel & Boutique	
node	10917188592	-22.7870856	-43.3639213	FaelTech Reparação Automotiva	São João de Meriti
node	10917407782	-22.9072659	-43.1820672	Agência Regex	
node	10917408066	47.5157228	9.4398653	Marktfahrer Martin Confiserie - Softeis und Magenbrot	
node	10917428113	32.8200648	-117.1718390	San Diego Natural Health Improvement Center	
node	10917435379	33.8852872	35.5111057	Choga Chocolatier	
node	10917448071	47.6522459	9.1827805	Marktfahrer Martin Confiserie - Softeis und Magenbrot	
node	10918042809	50.0900843	14.4182628	B2Cash	Praha
node	10918482680	46.9478066	7.4479166	Praxis Wallner	
node	10919468653	-21.7206795	-44.9838561	Cacau Sousa	
node	10919528728	-19.9165183	-43.9273132	AGNOS BARBER	Belo Horizonte
node	10919947535	51.2190278	4.3698396	Antwerp Amusement Center	Antwerpen
node	10919947536	52.0881370	4.3017927	Sperlos B.V.	's-Gravenhage
node	10920021789	-23.6446116	-46.5404060	Rodrigo de Paula	Santo André
node	10920875337	37.4605544	-5.3418826	Centro Canino Clan Ferona	
node	10920876063	23.1990142	-106.4229273	X&O Cafe	
node	10920880448	46.7866314	-71.2802448	LCG Avocats	
node	10921029336	50.1142694	14.4819062	Invity	
node	10921029337	50.1142921	14.4819769	Trezor	
node	10921189060	50.0654859	14.4315078	Avocado Bistro Nusle	Nusle
node	10921289535	37.5421841	126.9476065	괜찮아요한의원	서울특별시
node	10921320138	-26.7174086	-53.5414778	Kirk Lauschner	São Miguel do oeste
node	10921328415	44.7469754	-85.6068232	"Rick Stringer Creative Services, LLC"	Traverse City
node	10921338058	50.8493464	2.8881847	Hotel Ambrosia	Ieper
node	10921342207	-24.0040555	-46.4197575	PHP Staff	São Paulo
node	10921358748	37.5007322	127.0867923	에스오엠(SOM)	서울특별시
node	10921377470	-23.4995009	-46.8324763	Cervejaria Dogma (Beer Taste Lab)	SP
node	10921388607	50.8496589	2.8909414	Birdsong House Holiday Home	Ieper
node	10921388950	50.3303420	8.5229671	Der Dellendoktor - Kosmetik-Praxis für Ihr Auto	Usingen
node	10921413454	49.9569582	15.2793797	Magifešn (dílna)	Kutná Hora
node	10921736265	-29.6543800	-50.5822106	Anderson Cakes	Rolante
node	10921737612	49.2529761	15.1872135	Café Zastávka	Žirovnice
node	10921769990	-16.4795138	-54.6241199	Rian Barbosa - Engenharia e Consultoria	Rondonópolis
node	10921898454	-19.6318949	-43.8925868	CHOPP FRENETICA só aos domingos	Lagoa Santa
node	10921925542	53.4472942	-6.2959270	CVR	
node	10922719276	14.7435100	-91.1533830	Tikalito Phone Supplies	
node	10923393804	50.0995854	14.4247525	M0ST Nápoje / Beverages	Praha 7
node	10923449608	10.7232298	122.5588824	Cafe Lilia	
node	10923670314	50.0700643	14.4146846	Cannaroomz	Praha
node	10925012556	50.0750685	14.4584265	Driveczech	Praha
node	10925018132	50.1653829	14.3142272	Bint	Velké Přílepy
node	10925034833	50.0469519	14.4080470	Fosil	Praha 5
node	10925408426	14.6861499	-91.1178733	Ferreteria El Rey	
node	10925529017	38.6405248	-9.2356289	Miramar Bodyboard shop	
node	10925540891	33.8684880	35.5418744	Rkein Motors	
node	10925600856	-27.2093054	-49.6595513	Israel Angelo Finardi	
node	10926199671	-34.6136036	-58.3656290	Crypstation	
node	10926224415	20.5916372	-100.3899060	Tortas Tampico en Querétaro	
node	10926232059	35.9146866	14.4961673	Plan B	
node	10926298122	-29.6519666	-50.5770788	Viva e Movimente	Rolante
node	10926685298	53.5407562	-113.4971350	Bitcoin Well ATM	
node	10926782139	53.5227999	-113.5117340	Bitcoin Well ATM	
node	10926790805	53.5182420	-113.4978990	Bitcoin Well ATM	
node	10926880482	48.2010037	-1.7344447	EcoBIM CONSTRUCTION	La Mézière
node	10927078809	-29.6544094	-50.5785085	MS BEACH SPORTS	Rolante
node	10927835114	50.0980899	14.4093028	Collcoll	Praha 6
node	10927871135	47.1421739	7.2472434	Yena's Tattoo Lädeli	
node	10927898308	-21.7851371	-46.5628108	Cervejaria Passopreto	
node	10927904517	39.7415265	-105.0910874	The Gun Room	
node	10928058245	9.6162262	-84.6301282	Magic Solutions	
node	10928117573	49.9742992	14.6084871	Mana	Modletice
node	10929077491	-29.6521440	-50.5698154	Wizard By Pearson Rolante	Rolante
node	10929238596	50.0724187	14.4350368	BITCOINMAT.sk	
node	10929744187	50.0505387	14.4359806	Photography MartinHladik.com	
node	10930575949	48.8536440	2.7662277	B-CITY	Montévrain
node	10930579758	-22.1149347	166.3755820	ChoKInfO	
node	10930579923	42.2419617	3.1232035	Show Room Come Tu Mi Voi	Empuriabrava
node	10930591401	48.8608027	2.3681351	DoYouGreen	Paris
node	10930592096	-27.0763951	-53.2496390	JB	Caibi
node	10930603473	26.7070734	-80.0570510	Sblock	West Palm Beach
node	10930606755	43.2939869	5.3861425	Artless Gallery & English Bookstore	Marseille
node	10930720471	45.7985527	4.8500841	VitClean	Caluire et Cuire
node	10930738096	45.7623883	4.9308171	SAURALEC	Vaulx-en-Velin
node	10931073285	49.0013650	9.5068670	Trumic Oberflä	
node	10931074376	50.0503537	14.4347979	Fresherie Bistro	Praha 4
node	10931094445	41.6496099	24.1662550	Villa Rhodopski Ailyak	
node	10931094484	-34.4274609	19.2281317	Abalone Guest House	
node	10931119572	52.8505188	9.5886171	Marks Software GmbH	
node	10931555272	49.5997658	17.2551880	Libento.cz	
node	10931617594	-21.7209248	-44.9863641	Pousada Serra de São Thomé	
node	10931990075	-29.6616070	-50.5956531	Rolante Artefatos de Cimento	Rolante
node	10932000866	-21.7217043	-44.9838911	Jhairo Barbearia	
node	10932211705	41.3909692	2.1975514	Bitcoin ATM - Shitcoins.club	Barcelona
node	10933352664	35.9745913	-78.7924032	MR. Puffer	
node	10933504257	-36.3694022	146.6768307	Beechworth On Bridge Motel	
node	10933766494	0.3352287	32.5685794	Meta Coffee Company Limited	kampala
node	10933816142	5.8244717	-73.0336540	Mchb	
node	10933870220	52.3956683	-0.7291274	Averil Phillips & Family	
node	10933914540	-33.8204149	151.0086483	AVA Migration Agency	
node	10934040100	32.6370116	-16.9400004	Loft Brunch e Cocktails [no.monumental]	Funchal
node	10934904851	47.3855077	8.2384960	Restaurant Zum Güggel	Dottikon
node	10935003286	47.4915834	8.6580685	D'Amico Custom Bike	Oberembrach
node	10936632681	15.0892696	-90.3123290	La Madriguera	
node	10936751828	39.7986638	-104.9210727	Mount Genie	
node	10937161832	41.4557139	2.2275152	Weex ATM	
node	10937296274	41.3768499	2.0987185	Weex ATM	
node	10937829300	38.7950256	-9.1865470	Bitcoinpt8	
node	10937993740	32.0224537	35.8411483	Gold mobail	
node	10938001317	41.1236301	16.8702908	Gigi Scarpa Coiffeur	Bari
node	10938022431	45.8544894	3.5472823	La Cosa Nuestra	Thiers
node	10938079219	19.3981432	-99.1340946	Inglés Real	Ciudad de México
node	10938419533	-29.6528158	-50.5773887	Farmácia Rolantense	Rolante
node	10938576244	-34.9054553	-56.1518176	RompeCabezas	Montevideo
node	10938679981	-19.9361538	-43.9594222	SACRAMENTO Beer Truck Gutierrez	Belo Horizonte
node	10938683470	-16.4823484	-54.5889910	patricia oliveira	RONDONOPOLIS
node	10938707098	14.7405581	-17.4564949	314 Gaming	Commune de Grand Yoff
node	10938707386	31.3860040	-92.1787659	XMS Racing co.	
node	10938725415	-27.5919605	-48.5544413	FXT Security Informática	Florianópolis
node	10938746488	-2.5242063	32.9687437	Rose dressing shop	
node	10938746501	14.7555187	-17.4917981	Restaurant Le Xalam	
node	10938913098	33.9534265	-84.1351454	SK Tax Group	
node	10938932794	36.4250389	127.3840173	파스쿠찌북대전점	
node	10938939449	25.7314968	-80.4161261	Mary & Lu’s Flowers	
node	10938946077	47.5624422	7.5849847	Juliette Fong Portraits	
node	10938950311	-37.8898168	145.0445729	Kochi Cafe	
node	10938954563	9.8922106	123.8742647	KICEE Trendshop	
node	10939878237	50.0265501	15.1997176	Logopedie - Mgr. Choteborova	Kolín
node	10940161603	49.7211974	13.3839267	U Gigantu	Plzeň
node	10940186203	41.6313135	41.6039870		
node	10940346738	47.1855450	8.4590892	Langhuus	Cham
node	10940738028	-29.6400195	-50.5669133	Devolut Distribuidora e Representações;	Rolante
node	10940738057	-29.6389093	-50.5579976	Studio de Beleza Cassia Iasmin	Rolante
node	10940824065	-29.6525617	-50.5769742	Restaurante D'Rouse	Rolante
node	10940828814	-2.5225830	32.9697286	Amon Home Shopping Centre	Buswelu Bondeni
node	10941642097	42.2474184	3.1147070	Axopar Charter	
node	10941965099	50.1118999	14.4753258	Tattoo studio Dalby	Praha
node	10942079908	-29.6746194	-51.1024886	Violinha	Novo Hamburgo
node	10942474043	20.9154383	-100.7431590	Aurea Mexican Concept	San Miguel de Allende
node	10942515035	20.9143996	-100.7454490	Garufa	San Miguel de Allende
node	10942799736	48.8673602	2.3281855	Courbet	Paris
node	10942883913	48.4122963	15.6049602		Krems an der Donau
node	10942891342	47.1396005	9.5217360	Taxiservice.li	Vaduz
node	10942905928	50.9161947	11.5770020	Saalestrand Kanu	Jena
node	10942912181	-29.6390732	-50.5578849	Serviços de Motoboy	Rolante
node	10944307701	41.6445657	41.6281887	ბაიტეკოინი	
node	10944558756	42.6935677	23.3202278	Blue Taste Poke	
node	10945133100	-28.6441312	153.6143594	Chihuahua Taqueria	
node	10945815550	36.8030022	31.3573175	Panormos Tattoo Side Store	Antalya
node	10945938353	45.6366088	11.7838331	B&B - Beltramina Bedroom - Affitta Camere	Cittadella
node	10946860625	-1.3011078	-47.8970497	Importa Castanhal	Castanhal
node	10946909908	-22.9360120	-46.2776897	Rodrigo A P Santos Corretor de Imóveis CRECISP 173286F	Joanópolis
node	10948393005	13.9867003	-89.5964195	Denny's	
node	10948393006	13.9863742	-89.5963664	Pizza Hut	
node	10948393007	13.9860310	-89.5963664	Pollo Campero	
node	10948393008	13.9872339	-89.5953609	Super Selectos	
node	10948439955	50.1085003	14.5083766	BearrrFiled	Praha 9
node	10948552654	20.9875881	-89.6072209	Polyclinica Veterinaria	Merida
node	10948604847	38.3527949	-0.4769155	Bitcoin ATM - Shitcoins.club	Alicante
node	10948606495	-23.5066305	-47.4358876	CARIMBOS ROALEX	
node	10948629585	14.3021398	-90.7811612	El Perla Negra Mariscos	Escuintla
node	10948634836	-19.9343601	-43.9298355	HUTSCH	
node	10948637522	38.4002162	15.9350692	F legno srl	Gioia Tauro
node	10948715169	50.0339872	15.7710220	Westie coffee	
node	10949475382	49.9049180	17.5685349	Půjčovna lodí DanyTrip	
node	10949921190	-29.7060052	-52.4259888	Consultor Analista  -TI  -Blockchain  -Bitcoin  -Defi  -Cripto Ativos -Pag em Criptos.	Santa Cruz do Sul
node	10949938494	40.4340666	-3.6710249	Cervecería Dichosita	Madrid
node	10951269648	49.7520770	14.4094437	Blue bar	Křečovice
node	10951564317	50.0810597	14.4244043	BITCOINMAT.sk	
node	10951696053	-20.9625026	-42.0428043	Mbmaciel.com - Desenvolvimento de sistemas	Porciúncula
node	10951952671	42.8145838	-1.6433309	Cajero Bitcoin BitBase	
node	10956458801	40.5485069	-105.0764362	Bitstop Bitcoin ATM	
node	10956890995	-19.9175700	-43.9283788	"Avaliações, Laudos e Perícias"	Belo Horizonte
node	10956987211	52.1416041	21.0630416	5ksana	Warszawa
node	10957477247	56.4810458	16.4238587	Bitcoingalleriet	Mörbylånga
node	10957525578	-20.7896464	-43.4730911	Aluguel de apartamentos	Lamim
node	10958061895	47.5214026	8.5365937	yourdevice.ch	Bülach
node	10958561090	32.6607838	-16.9304570	A Confeitaria Coffee & Bakery [nas.madalenas]	Funchal
node	10958801287	13.6916344	-89.2441924	Good Beans El Salvador Coffee Shop	"San Salvador, El Salvador"
node	10959604847	50.1002961	14.4441946	Petrův BIO obchůdek	Praha
node	10959755454	-22.9593245	-43.3853240	Vtech Tecnologia Automotiva	Rio de Janeiro
node	10959864597	41.1233234	16.8641392	Caffè Big Ben	Bari
node	10959904028	47.0959097	17.9181685	CoinCash Bitcoin ATM	
node	10960123405	13.9842337	-89.5611953	Sertracen Santa Ana	
node	10960314636	49.5087666	-1.4686528	La boutique du particulier	Valognes
node	10960323763	-22.1212660	-51.4177852	Clickpay	Presidente Prudente
node	10960609147	-21.7205256	-44.9858496	Supermercado Souza Reis	
node	10960680645	-29.6398521	-50.4578314	Alana Rischter Estética e Saúde	Riozinho
